Dataset,corr_threshold,const_threshold,seed,class_distribution,dropout,regular,Model,Accuracy,Balanced Accuracy,f1-score,recall,precision,CM - True Positive,CM - False Negative,CM - False Positive,CM - True Negative
dados_atuais_listagem_nominal.csv,0.95,0.05,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.05,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.05,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.05,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.05,27,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.05,489,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.1,145,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.1,278,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.1,392,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.1,49,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.1,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.1,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.1,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.1,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.1,27,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.1,489,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.15,145,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.15,278,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.15,392,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.15,49,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.15,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.15,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.15,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.15,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.15,27,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.15,489,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.2,145,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.2,278,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.2,392,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.2,49,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.2,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.2,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.2,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.2,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.2,27,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.95,0.2,489,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,dt,0.9961216258144586,0.9967708602428313,0.9951690821256038,1.0,0.9903846153846154,3846,25,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.05,145,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.999534595097735,0.9996125032291397,0.9994178148651272,1.0,0.9988363072148952,3868,3,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.05,278,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9993794601303134,0.999483337638853,0.9992239037640668,1.0,0.9984490112446684,3867,4,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.05,392,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9993794601303134,0.999483337638853,0.9992239037640668,1.0,0.9984490112446684,3867,4,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.05,49,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9992243251628917,0.9993541720485662,0.9990300678952473,1.0,0.998062015503876,3866,5,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.05,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.999534595097735,0.9996125032291397,0.9994178148651272,1.0,0.9988363072148952,3868,3,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.05,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9993794601303134,0.999483337638853,0.9992239037640668,1.0,0.9984490112446684,3867,4,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.05,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9992243251628917,0.9993541720485662,0.9990300678952473,1.0,0.998062015503876,3866,5,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.05,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.99906919019547,0.9992250064582795,0.9988363072148952,1.0,0.997675319643549,3865,6,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.05,27,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.999534595097735,0.9996125032291397,0.9994178148651272,1.0,0.9988363072148952,3868,3,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.05,489,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.999534595097735,0.9996125032291397,0.9994178148651272,1.0,0.9988363072148952,3868,3,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.1,145,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9984486503257834,0.9987083440971325,0.998062015503876,1.0,0.9961315280464217,3861,10,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.1,278,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9981383803909402,0.998450012916559,0.997675319643549,1.0,0.9953614224971009,3859,12,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.1,392,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.1,49,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9979832454235185,0.9983208473262724,0.9974820840596552,1.0,0.9949768160741885,3858,13,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.1,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.1,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.1,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9987589202606267,0.998966675277706,0.9984490112446684,1.0,0.9969028261711188,3863,8,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.1,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9981383803909402,0.998450012916559,0.997675319643549,1.0,0.9953614224971009,3859,12,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.1,27,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.1,489,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.15,145,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9984486503257834,0.9987083440971325,0.998062015503876,1.0,0.9961315280464217,3861,10,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.15,278,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9981383803909402,0.998450012916559,0.997675319643549,1.0,0.9953614224971009,3859,12,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.15,392,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.15,49,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9979832454235185,0.9983208473262724,0.9974820840596552,1.0,0.9949768160741885,3858,13,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.15,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.15,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.15,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9987589202606267,0.998966675277706,0.9984490112446684,1.0,0.9969028261711188,3863,8,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.15,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9981383803909402,0.998450012916559,0.997675319643549,1.0,0.9953614224971009,3859,12,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.15,27,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.15,489,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.2,145,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9984486503257834,0.9987083440971325,0.998062015503876,1.0,0.9961315280464217,3861,10,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.2,278,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9981383803909402,0.998450012916559,0.997675319643549,1.0,0.9953614224971009,3859,12,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.2,392,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.2,49,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9979832454235185,0.9983208473262724,0.9974820840596552,1.0,0.9949768160741885,3858,13,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.2,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.2,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.2,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9987589202606267,0.998966675277706,0.9984490112446684,1.0,0.9969028261711188,3863,8,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.2,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9981383803909402,0.998450012916559,0.997675319643549,1.0,0.9953614224971009,3859,12,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.2,27,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.8,0.2,489,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.05,145,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9993794601303134,0.999483337638853,0.9992239037640668,1.0,0.9984490112446684,3867,4,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.05,278,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9996897300651567,0.9997416688194265,0.999611801242236,1.0,0.9992239037640668,3869,2,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.05,392,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.999534595097735,0.9996125032291397,0.9994178148651272,1.0,0.9988363072148952,3868,3,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.05,49,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.999534595097735,0.9996125032291397,0.9994178148651272,1.0,0.9988363072148952,3868,3,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.05,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9996897300651567,0.9997416688194265,0.999611801242236,1.0,0.9992239037640668,3869,2,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.05,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9993794601303134,0.999483337638853,0.9992239037640668,1.0,0.9984490112446684,3867,4,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.05,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.999534595097735,0.9996125032291397,0.9994178148651272,1.0,0.9988363072148952,3868,3,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.05,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9993794601303134,0.999483337638853,0.9992239037640668,1.0,0.9984490112446684,3867,4,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.05,27,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.999534595097735,0.9996125032291397,0.9994178148651272,1.0,0.9988363072148952,3868,3,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.05,489,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9996897300651567,0.9997416688194265,0.999611801242236,1.0,0.9992239037640668,3869,2,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.1,145,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9981383803909402,0.998450012916559,0.997675319643549,1.0,0.9953614224971009,3859,12,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.1,278,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9984486503257834,0.9987083440971325,0.998062015503876,1.0,0.9961315280464217,3861,10,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.1,392,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.998603785293205,0.9988375096874192,0.9982554758674161,1.0,0.996517027863777,3862,9,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.1,49,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.1,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9987589202606267,0.998966675277706,0.9984490112446684,1.0,0.9969028261711188,3863,8,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.1,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9978281104560968,0.9981916817359855,0.9972889233152595,1.0,0.9945925067593665,3857,14,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.1,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9984486503257834,0.9987083440971325,0.998062015503876,1.0,0.9961315280464217,3861,10,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.1,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9979832454235185,0.9983208473262724,0.9974820840596552,1.0,0.9949768160741885,3858,13,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.1,27,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9981383803909402,0.998450012916559,0.997675319643549,1.0,0.9953614224971009,3859,12,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.1,489,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.998603785293205,0.9988375096874192,0.9982554758674161,1.0,0.996517027863777,3862,9,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.15,145,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9981383803909402,0.998450012916559,0.997675319643549,1.0,0.9953614224971009,3859,12,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.15,278,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9984486503257834,0.9987083440971325,0.998062015503876,1.0,0.9961315280464217,3861,10,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.15,392,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.998603785293205,0.9988375096874192,0.9982554758674161,1.0,0.996517027863777,3862,9,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.15,49,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.15,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9987589202606267,0.998966675277706,0.9984490112446684,1.0,0.9969028261711188,3863,8,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.15,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9978281104560968,0.9981916817359855,0.9972889233152595,1.0,0.9945925067593665,3857,14,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.15,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9984486503257834,0.9987083440971325,0.998062015503876,1.0,0.9961315280464217,3861,10,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.15,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9979832454235185,0.9983208473262724,0.9974820840596552,1.0,0.9949768160741885,3858,13,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.15,27,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9981383803909402,0.998450012916559,0.997675319643549,1.0,0.9953614224971009,3859,12,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.15,489,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.998603785293205,0.9988375096874192,0.9982554758674161,1.0,0.996517027863777,3862,9,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.2,145,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9981383803909402,0.998450012916559,0.997675319643549,1.0,0.9953614224971009,3859,12,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.2,278,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9984486503257834,0.9987083440971325,0.998062015503876,1.0,0.9961315280464217,3861,10,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.2,392,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.998603785293205,0.9988375096874192,0.9982554758674161,1.0,0.996517027863777,3862,9,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.2,49,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9982935153583617,0.9985791785068459,0.9978686301104437,1.0,0.9957463263727765,3860,11,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.2,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9987589202606267,0.998966675277706,0.9984490112446684,1.0,0.9969028261711188,3863,8,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.2,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9978281104560968,0.9981916817359855,0.9972889233152595,1.0,0.9945925067593665,3857,14,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.2,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9984486503257834,0.9987083440971325,0.998062015503876,1.0,0.9961315280464217,3861,10,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.2,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9979832454235185,0.9983208473262724,0.9974820840596552,1.0,0.9949768160741885,3858,13,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.2,27,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9981383803909402,0.998450012916559,0.997675319643549,1.0,0.9953614224971009,3859,12,0,2575
dados_atuais_listagem_nominal.csv,0.85,0.2,489,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.998603785293205,0.9988375096874192,0.9982554758674161,1.0,0.996517027863777,3862,9,0,2575
dados_atuais_listagem_nominal.csv,0.9,0.05,145,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.999534595097735,0.9996125032291397,0.9994178148651272,1.0,0.9988363072148952,3868,3,0,2575
dados_atuais_listagem_nominal.csv,0.9,0.05,278,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.999534595097735,0.9996125032291397,0.9994178148651272,1.0,0.9988363072148952,3868,3,0,2575
dados_atuais_listagem_nominal.csv,0.9,0.05,392,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9993794601303134,0.999483337638853,0.9992239037640668,1.0,0.9984490112446684,3867,4,0,2575
dados_atuais_listagem_nominal.csv,0.9,0.05,49,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9993794601303134,0.999483337638853,0.9992239037640668,1.0,0.9984490112446684,3867,4,0,2575
dados_atuais_listagem_nominal.csv,0.9,0.05,203,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.9993794601303134,0.999483337638853,0.9992239037640668,1.0,0.9984490112446684,3867,4,0,2575
dados_atuais_listagem_nominal.csv,0.9,0.05,411,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.999534595097735,0.9996125032291397,0.9994178148651272,1.0,0.9988363072148952,3868,3,0,2575
dados_atuais_listagem_nominal.csv,0.9,0.05,89,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.999534595097735,0.9996125032291397,0.9994178148651272,1.0,0.9988363072148952,3868,3,0,2575
dados_atuais_listagem_nominal.csv,0.9,0.05,356,"target
0    3871
1    2575
Name: count, dtype: int64",2575,3871,rf,0.99906919019547,0.9992250064582795,0.9988363072148952,1.0,0.997675319643549,3865,6,0,2575
